code;name;baseidd;region;idd;time_start;time_end;opening_date;zone;s_stat;phone;phoneext;email;addr
906;м-н Москва ТЦ Авиапарк;0001672;Центральный регион;00005550005791975;10:00;22:00;2016-04-15 00:00:00.000;UTC +03:00;Действует;8-800-500-82-82;1977;rozn1672@gloria-jeans.ru;г. Москва, Ходынский бульвар, д.4
907;м-н Люберцы ТЦ Выходной;0001673;Центральный регион;00005550005791976;10:00;22:00;2016-10-28 00:00:00.000;UTC +03:00;Действует;8-800-500-82-82;1998;rozn1673@gloria-jeans.ru;Московская область, город Люберцы, Октябрьский проспект, 112
908;м-н Москва Партизанская 0-13;0001674;Центральный регион;00005550005793764;10:00;22:00;2013-07-12 00:00:00.000;UTC +03:00;Действует;8-800-500-82-82;1937;rozn1674@gloria-jeans.ru;г.Москва, Измайловское шоссе, д.71А
949;м-н Днепр Правды;0001715;Украина;00005550005794378;09:00;21:00;2013-10-12 00:00:00.000;UTC +03:00;Действует;+380-56-732-40-93;1358;rozn1715@gloria-jeans.ru;м. Дніпро, пр-т. ім. газети «Правда», 31-Д
950;м-н Запорожье ТЦ Амстор;0001716;Украина;00005550005794403;09:00;21:00;2013-10-31 00:00:00.000;UTC +02:00;Подготовка к закрытию;+380-612-33-29-21;1881;rozn1716@gloria-jeans.ru;м. Запоріжжя, вул. Перемоги,64
951;м-н Киев ТЦ Променада Парк Ашан;0001717;Украина;00005550005794429;09:00;21:30;2013-12-14 00:00:00.000;UTC +03:00;Действует;+380-44-597-09-51;1914;rozn1717@gloria-jeans.ru;Києво-Святошинський р-н, с. Петропавлівська Борщагівка, вул. Велика Окружна, 4
909;м-н Люберцы ТЦ Орбита 0-13;0001675;Центральный регион;00005550005829931;10:00;22:00;2013-08-17 00:00:00.000;UTC +03:00;Действует;8-800-500-82-82;1850;rozn1675@gloria-jeans.ru;г. Люберцы, пр. Октябрьский д. 366
910;м-н Батайск Кирова 0-13;0001676;Южный регион;00005550005898027;09:00;20:00;2013-08-24 00:00:00.000;UTC +03:00;Действует;8-800-500-82-82;1846;rozn1676@gloria-jeans.ru;г. Батайск, ул. Кирова 13 б
911;м-н Тобольск ТЦ Жемчужина Сибири 0-8;0001677;Урал;00005550005973302;10:00;22:00;2013-10-18 00:00:00.000;UTC +05:00;Закрыт;+7-3456-27-74-80;1961;rozn1677@gloria-jeans.ru;г. Тобольск, ул. Аптекарская, д. 3
912;м-н Тамбов ТЦ Браво Сити 0-14;0001678;Центральный регион;00005550005997312;10:00;22:00;2013-10-25 00:00:00.000;UTC +03:00;Закрыт;+7-4752-58-25-36;1959;rozn1678@gloria-jeans.ru;г. Тамбов, ул Мичуринская 211
914;м-н Реутов ТЦ Реутов Парк;0001680;Центральный регион;00005550006003502;10:00;22:00;2016-07-28 00:00:00.000;UTC +03:00;Действует;8-800-500-82-82;1986;rozn1680@gloria-jeans.ru;г. Реутов, Носовихинское шоссе, д. 45
915;м-н Владивосток ТЦ Березка;0001681;Дальний Восток;00005550006003503;10:00;20:00;2015-11-07 00:00:00.000;UTC +10:00;Действует;8-800-500-82-82;1034;rozn1681@gloria-jeans.ru;г. Владивосток, ул. Русская, 16
916;м-н Иркутск ТЦ Сильвер Молл;0001682;Сибирь;00005550006003504;10:00;22:00;2015-12-18 00:00:00.000;UTC +08:00;Действует;8-800-500-82-82;1051;rozn1682@gloria-jeans.ru;Иркутск , ул. Сергеева, 3/5
917;м-н Гатчина ТЦ Кубус;0001683;Северо-Западный регион;00005550006003505;10:00;21:00;2015-12-05 00:00:00.000;UTC +03:00;Действует;8-800-500-82-82;1894;rozn1683@gloria-jeans.ru;г. Гатчина, ш. Пушкинское, 15 А
918;м-н Самара ТЦ Амбар;0001684;Поволжье;00005550006003506;10:00;22:00;2015-12-12 00:00:00.000;UTC +04:00;Действует;8-800-500-82-82;1079;rozn1684@gloria-jeans.ru;г. Самара, Южное ш., д. 5
919;м-н Архангельск ТЦ Сафари;0001685;Северо-Западный регион;00005550006003507;10:00;21:00;2015-11-28 00:00:00.000;UTC +03:00;Действует;8-800-500-82-82;1021;rozn1685@gloria-jeans.ru;Архангельск, улица Гайдара, 52
920;м-н Краснодар ТЦ Галерея;0001686;Южный регион;00005550006003508;10:00;22:00;2016-04-02 00:00:00.000;UTC +03:00;Действует;8-800-500-82-82;1061;rozn1686@gloria-jeans.ru;г. Краснодар, ул. Володи Головатого, 313
921;м-н Москва ТЦ Авеню;0001687;Центральный регион;00005550006003509;10:00;22:00;2016-04-08 00:00:00.000;UTC +03:00;Действует;8-800-500-82-82;1066;rozn1687@gloria-jeans.ru;г. Москва,  пр-кт Вернадского, 86
922;м-н С.-Петербург ТЦ Жемчужная Плаза;0001688;Северо-Западный регион;00005550006003510;10:00;22:00;2016-03-29 00:00:00.000;UTC +03:00;Действует;8-800-500-82-82;1078;rozn1688@gloria-jeans.ru;Санкт-Петербург, Петергофское шоссе, д. 51 А
923;м-н Москва ТЦ Мега Теплый Стан;0001689;Центральный регион;00005550006003511;10:00;23:59;2016-09-21 00:00:00.000;UTC +03:00;Действует;8-800-500-82-82;1995;rozn1689@gloria-jeans.ru;г. Москва, п. Сосенское, Калужское шоссе 21 км
924;м-н Великий Новгород ТЦ Мармелад;0001690;Северо-Западный регион;00005550006003512;10:00;21:00;2016-01-23 00:00:00.000;UTC +03:00;Действует;8-800-500-82-82;1032;rozn1690@gloria-jeans.ru;г. Великий Новгород, ул. Ломоносова 29
925;м-н Москва ТЦ Мега Белая Дача;0001691;Центральный регион;00005550006003513;10:00;23:59;2017-05-26 00:00:00.000;UTC +03:00;Действует;8-800-500-82-82;1859;rozn1691@gloria-jeans.ru;Московская обл, г. Котельники, 1-й Покровский проезд, д.5
926;м-н Симферополь ТЦ ФМ;;Южный регион;00005550006003514;10:00;20:00;2010-04-22 00:00:00.000;UTC +03:00;Закрыт;+7-365-269-06-54;1269;rozn1692@gloria-jeans.ru;г. Симферополь, ул. Ясная 37 А
931;м-н Нерюнгри ТЦ Парадиз;0001697;Сибирь;00005550006003519;10:00;21:00;2016-12-08 00:00:00.000;UTC +09:00;Действует;8-800-500-82-82;1950;rozn1697@gloria-jeans.ru;Республика Саха (Якутия), г. Нерюнгри, ул. В. Кравченко д. 24
932;м-н Москва ТЦ Галерея Кутузовский;0001698;Центральный регион;00005550006003520;10:00;22:00;2016-08-25 00:00:00.000;UTC +03:00;Действует;8-800-500-82-82;1992;rozn1698@gloria-jeans.ru;г. Москва, Кутузовский проспект, 57
933;м-н Смоленск ТЦ Макси;0001699;Центральный регион;00005550006003522;10:00;21:00;2016-05-06 00:00:00.000;UTC +03:00;Действует;8-800-500-82-82;1084;rozn1699@gloria-jeans.ru;г. Смоленск, ул. 25 Сентября, 35а
934;м-н Сочи ТЦ МореМолл;0001700;Южный регион;00005550006003523;10:00;22:00;2016-05-05 00:00:00.000;UTC +03:00;Действует;8-800-500-82-82;1978;rozn1700@gloria-jeans.ru;г. Сочи, ул. Новая Заря, 7
935;м-н Нижний Новгород ТЦ Жар-Птица;0001701;Центральный регион;00005550006003524;10:00;22:00;2016-08-19 00:00:00.000;UTC +03:00;Действует;8-800-500-82-82;1989;rozn1701@gloria-jeans.ru;г.Нижний Новгород, Советская пл., 5
936;м-н Тула ТЦ Макси;0001702;Центральный регион;00005550006003525;10:00;21:00;2016-02-12 00:00:00.000;UTC +03:00;Действует;8-800-500-82-82;1092;rozn1702@gloria-jeans.ru;г. Тула, ул. Пролетарская, д.2
937;м-н Ковров ТЦ Молл;0001703;Центральный регион;00005550006003526;10:00;21:00;2016-12-16 00:00:00.000;UTC +03:00;Действует;8-800-500-82-82;1910;rozn1703@gloria-jeans.ru;г. Ковров, ул. Лопатина, д. 7А
938;м-н Красногорск ТЦ Красный Кит;0001704;Центральный регион;00005550006003527;10:00;22:00;2016-08-19 00:00:00.000;UTC +03:00;Действует;8-800-500-82-82;1988;rozn1704@gloria-jeans.ru;Московская обл., Красногорский р-н, г. Красногорск , ул. Ленина, 2, помещение 1
939;м-н Москва ТЦ Зеленопарк;0001705;Центральный регион;00005550006003528;10:00;22:00;2016-08-26 00:00:00.000;UTC +03:00;Действует;8-800-500-82-82;1991;rozn1705@gloria-jeans.ru;МО, Г.Зеленоград, раб.поселок Ржавки, микрорайон 2
940;м-н Москва ТЦ Полежаевский;0001706;Центральный регион;00005550006003529;10:00;22:00;2016-09-15 00:00:00.000;UTC +03:00;Действует;8-800-500-82-82;1993;rozn1706@gloria-jeans.ru;Г. Москва, Хорошевское шоссе, д.  33/1
941;м-н Москва ТЦ Калейдоскоп;0001707;Центральный регион;00005550006003530;10:00;22:00;2017-06-30 00:00:00.000;UTC +03:00;Действует;8-800-500-82-82;1816;rozn1707@gloria-jeans.ru;Сходненская ул., 56, Москва, г. Москва, 125363
942;м-н Томск ТЦ Изумрудный Город;0001708;Сибирь;00005550006003531;10:00;22:00;2016-07-29 00:00:00.000;UTC +07:00;Действует;8-800-500-82-82;1983;rozn1708@gloria-jeans.ru;г. Томск, Комсомольский пр., д. 13б
943;м-н Тула ТЦ Гостиный Двор;0001709;Центральный регион;00005550006003532;10:00;22:00;2017-08-04 00:00:00.000;UTC +03:00;Действует;8-800-500-82-82;1769;rozn1709@gloria-jeans.ru;Тульская обл.,  г. Тула, ул. Советская, 47, 300041
944;м-н Липецк ТЦ Ривьера;0001710;Центральный регион;00005550006003533;10:00;22:00;2017-04-14 00:00:00.000;UTC +03:00;Действует;8-800-500-82-82;1867;rozn1710@gloria-jeans.ru;г.Липецк, ул.Катукова, 51
945;м-н Орел ТЦ ЦУМ;0001711;Центральный регион;00005550006003534;10:00;22:00;2016-12-10 00:00:00.000;UTC +03:00;Действует;8-800-500-82-82;1221;rozn1711@gloria-jeans.ru;г.Орел, ул. Мира, д.1
946;м-н Москва ТЦ Мега Химки;0001712;Центральный регион;00005550006003535;10:00;23:00;2018-06-23 00:00:00.000;UTC +03:00;Действует;8-800-500-82-82;1039;rozn1712@gloria-jeans.ru;Химки, микрорайон ИКЕА, к. 2
947;м-н Симферополь ТЦ Южная Галерея;0001713;Южный регион;00005550006003536;10:00;22:00;2017-04-04 00:00:00.000;UTC +03:00;Действует;8-800-500-82-82;1954;rozn1713@gloria-jeans.ru;Крым, Симферополь, Киевская улица, 189
952;м-н Мариуполь ТЦ Браво;0001718;Украина;00005550006022937;09:00;21:00;2013-12-06 00:00:00.000;UTC +03:00;Действует;+380-62-941-08-85;1906;rozn1718@gloria-jeans.ru;м. Маріуполь, пр-кт.Металургів, 53
953;м-н Симферополь Южная Галерея;0001719;Украина;00005550006022938;10:00;22:00;2014-02-27 00:00:00.000;UTC +03:00;Закрыт;+380-065-279-00-69;;rozn1719@gloria-jeans.ru;г. Симферополь, ул Киевская, д. 189
954;м-н Винница ТЦ Мега Молл;0001720;Украина;00005550006022939;10:00;21:00;2013-12-20 00:00:00.000;UTC +02:00;Подготовка к закрытию;+380-432-60-50-24;1917;rozn1720@gloria-jeans.ru;м. Вінниця, вул. 600-чя, 17-Е
913;м-н Новосибирск ТЦ Галерея;0001714;Сибирь;00005550006025192;10:00;22:00;2015-11-28 00:00:00.000;UTC +07:00;Действует;8-800-500-82-82;1070;rozn1714@gloria-jeans.ru;г. Новосибирск, ул. Гоголя, 13
948;м-н Комсомольск-на-Амуре ТЦ ЦУМ;0001679;Дальний Восток;00005550006025193;10:00;20:00;2016-12-24 00:00:00.000;UTC +10:00;Действует;8-800-500-82-82;1931;rozn1679@gloria-jeans.ru;Хабаровский край, г. Комсомольск–на–Амуре, проспект Мира, 37
955;м-н Одесса ТЦ Сити Центр;0001721;Украина;00005550006025672;10:00;22:00;2014-03-30 00:00:00.000;UTC +03:00;Действует;+380-48-705-78-73;1943;rozn1721@gloria-jeans.ru;м. Одеса, пр-кт. Маршала Жукова, 2/1
956;м-н Кривой Рог ТЦ Солнечная Галерея;0001722;Украина;00005550006025673;10:00;21:00;2014-08-01 00:00:00.000;UTC +03:00;Действует;+380-56-462-03-73;1062;rozn1722@gloria-jeans.ru;м. Кривий Ріг, пл.30-річчя Перемоги, 1
957;м-н Киев ТЦ Проспект;0001723;Украина;00005550006025674;10:00;22:00;2014-09-25 00:00:00.000;UTC +03:00;Действует;+380-44-371-76-49;1060;rozn1723@gloria-jeans.ru;м. Київ, вул. Гната Хоткевича, 1В (вул.Червоногвардійська, 1В)
962;м-н Львов ТЦ Виктория Гарденс;0001728;Украина;00005550006026048;09:00;22:00;2016-10-28 00:00:00.000;UTC +02:00;Подготовка к закрытию;+38032-259-20-16;1884;rozn1728@gloria-jeans.ru;м. Львів, вул. Кульпарківська, 226-А
963;м-н Чернигов ТРЦ Голливуд;0001729;Украина;00005550006026049;10:00;21:00;2015-12-18 00:00:00.000;UTC +03:00;Подготовка к закрытию;+71038-046-294-20-13;1221;rozn1729@gloria-jeans.ru;м.Чернігів, вул. 77 Гвардійської дивізії , 1В
964;м-н Иваново ТЦ Евролэнд 0-8;0001730;Центральный регион;00005550006044528;09:00;21:00;2013-11-15 00:00:00.000;UTC +03:00;Действует;8-800-500-82-82;1889;rozn1730@gloria-jeans.ru;г. Иваново, ул. Куконковых 141
967;м-н Ярославль ТЦ Нагорный 0-14;0001733;Центральный регион;00005550006215628;10:00;22:00;2014-03-01 00:00:00.000;UTC +03:00;Закрыт;+7-4852-58-39-72;1968;rozn1733@gloria-jeans.ru;Ярославская обл., п.Нагорный, ул.Дорожная, д.6А
969;м-н Молодечно ТЦ Спутник;0001735;Белоруссия;00005550008261434;10:00;20:00;2018-12-21 00:00:00.000;UTC +03:00;Действует;8-800-500-82-82;1450;rozn1735@gloria-jeans.ru;г. Молодечно, ул. Великий Гостинец, 67
